;BOUWJAAR_PAND;VLOEROPPERVLAK_VERBLIJFSOBJECT;age;app_advance_payment_adjustment_last_year;app_check_advance_payment_last_year;app_determine_day_of_payment_last_year;app_mandate_no_last_year;app_mandate_yes_last_year;app_transaction_request_last_year;bought_toon;electricity_annual_consumption_estimated_offpeak;electricity_annual_consumption_estimated_peak;electricity_annual_consumption_estimated_total;electricity_last_contract_annual_consumption_estimated_offpeak;electricity_last_contract_annual_consumption_estimated_peak;electricity_last_contract_annual_consumption_estimated_total;electricity_last_contract_term;gas_annual_consumption_estimated;gas_last_contract_annual_consumption_estimated;has_active_boiler_rent_contract;has_active_electricity_contract;has_phone_number;province;web_os_other_last_year
4121;1966;84;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2600;2600;;2260;2260;4 YEARS;1325;1010;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4122;1978;130;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2468;4141;6609;2468;4141;6609;INDEFINITE;1135;1135;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4123;2010;132;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1051;1859;2910;1051;1859;2910;3 YEARS;983;983;FALSE;TRUE;TRUE;GELDERLAND;FALSE
4124;1988;136;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2532;2843;5375;1874;1330;3204;1 YEAR;1757;1482;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4125;1956;101;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1705;1954;3659;1705;1954;3659;INDEFINITE;1165;1165;FALSE;FALSE;TRUE;UTRECHT;FALSE
4126;1913;78;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;3905;3905;;3905;3905;3 YEARS;3058;3058;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4127;1950;87;33;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1314;1166;2480;1314;1166;2480;INDEFINITE;2160;2160;FALSE;TRUE;TRUE;GELDERLAND;FALSE
4128;2008;87;94;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;533;601;1134;533;601;1134;INDEFINITE;1062;1062;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4129;1968;154;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;5412;5412;;5412;5412;INDEFINITE;2168;5158;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4130;1979;100;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;4516;4516;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
4131;1968;117;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2371;2033;4404;2371;2033;4404;4 YEARS;807;807;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
4132;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;260;2000;2260;200;605;805;INDEFINITE;;;FALSE;TRUE;TRUE;FRIESLAND;FALSE
4133;1970;160;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;GELDERLAND;FALSE
4134;1990;71;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;714;1181;1895;714;1181;1895;INDEFINITE;822;822;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4135;1968;97;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1541;1777;2984;1455;1280;2735;INDEFINITE;1363;1192;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4136;1965;56;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;320;365;685;320;365;685;INDEFINITE;;13;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4137;2000;70;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;705;816;1521;705;816;1521;INDEFINITE;607;607;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4138;1993;134;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2432;2511;4943;2432;2511;4943;1 YEAR;1934;1934;FALSE;TRUE;TRUE;FRIESLAND;FALSE
4139;1985;99;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;862;959;1821;862;959;1821;INDEFINITE;925;925;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4140;1976;163;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;2129;2129;;2085;2085;FALSE;FALSE;TRUE;UTRECHT;FALSE
4141;1982;94;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2843;2138;4981;2843;2138;4981;INDEFINITE;1047;1047;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4142;2009;82;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1163;1470;2633;889;1202;2091;INDEFINITE;2001;386;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4143;1991;122;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1299;914;2213;1299;914;2213;4 YEARS;841;841;FALSE;TRUE;TRUE;UTRECHT;FALSE
4144;1984;112;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2438;2648;5086;2438;2648;5086;4 YEARS;1573;1573;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
4145;;;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1938;1938;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
4146;1925;277;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1849;1990;3839;3 YEARS;;4246;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
4147;;;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;23508;26192;49700;534;510;1044;INDEFINITE;3013;0;FALSE;TRUE;TRUE;;FALSE
4148;1993;117;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1897;1871;3768;1454;1044;2498;4 YEARS;1243;1243;FALSE;TRUE;TRUE;UTRECHT;FALSE
4149;1961;78;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1072;1072;;1072;1072;INDEFINITE;16;16;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4150;1934;84;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2022;2091;4113;2551;2902;5453;INDEFINITE;909;1127;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4151;1969;138;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1075;1113;2188;1075;1113;2188;4 YEARS;1499;1499;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4152;1980;240;54;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;3479;4282;7761;INDEFINITE;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
4153;1993;116;54;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1510;1510;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
4154;1965;41;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;470;620;1090;470;620;1090;INDEFINITE;235;235;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4155;1920;85;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2128;2141;4269;2128;2141;4269;INDEFINITE;534;213;FALSE;FALSE;TRUE;LIMBURG;FALSE
4156;1956;90;33;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;565;716;1281;565;716;1281;INDEFINITE;512;512;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4157;1977;149;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2530;3033;5563;2504;2613;5117;1 YEAR;2941;2535;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
4158;1950;301;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1318;2153;3471;1318;2153;3471;4 YEARS;2060;2060;FALSE;TRUE;TRUE;DRENTHE;FALSE
4159;2015;148;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;964;964;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
4160;1953;66;67;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2273;2073;4346;2273;2073;4346;INDEFINITE;788;788;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4161;1913;151;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1454;217;1671;1454;217;1671;INDEFINITE;1890;1890;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4162;1964;144;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1107;987;2083;1107;976;2083;3 YEARS;55;55;FALSE;TRUE;TRUE;LIMBURG;FALSE
4163;1967;123;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1222;1854;3076;1201;982;2183;INDEFINITE;1247;1247;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4164;1977;106;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2464;3256;5720;403;528;931;4 YEARS;2205;673;FALSE;TRUE;TRUE;DRENTHE;FALSE
4165;1920;116;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1576;39;1615;1576;39;1615;INDEFINITE;2331;2331;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4166;1983;64;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;452;513;965;452;513;965;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4167;1983;90;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;936;1000;1936;936;1000;1936;INDEFINITE;990;990;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4168;1970;137;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1030;1362;2392;1030;1362;2392;INDEFINITE;1439;1439;FALSE;FALSE;TRUE;FRIESLAND;FALSE
4169;1992;186;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2225;3174;5399;2225;3174;5399;INDEFINITE;2096;2096;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
4170;1967;102;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;311;972;1283;311;972;1283;INDEFINITE;916;916;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4171;1964;95;54;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;912;1379;2291;912;1379;2291;INDEFINITE;153;153;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4172;1916;125;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
4173;1968;111;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1805;2210;3995;1801;2184;3985;3 YEARS;1810;1810;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4174;1973;108;36;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;2346;6066;8412;2346;6066;8412;INDEFINITE;1968;1968;FALSE;TRUE;TRUE;UTRECHT;FALSE
4175;1987;115;31;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;863;582;1445;863;582;1445;4 YEARS;754;754;FALSE;FALSE;TRUE;LIMBURG;FALSE
4176;2011;97;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1057;1630;2687;1057;1630;2687;INDEFINITE;923;1695;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4177;1949;98;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;358;3359;3359;358;629;987;INDEFINITE;1024;875;FALSE;FALSE;TRUE;GELDERLAND;FALSE
4178;1998;89;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1490;1980;3470;1490;1980;3470;INDEFINITE;539;539;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4179;;;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;571;537;1108;571;537;1108;INDEFINITE;1148;1148;FALSE;TRUE;TRUE;;FALSE
4180;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;23;23;;23;23;3 YEARS;29;29;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4181;1968;66;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;NOORD-HOLLAND;FALSE
4182;1973;40;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1803;2460;4263;1803;2460;4263;INDEFINITE;1479;1479;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4183;1926;54;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2715;2715;;2715;2715;INDEFINITE;741;741;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4184;1996;101;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;587;818;1405;587;818;1405;INDEFINITE;1209;1209;FALSE;TRUE;TRUE;UTRECHT;FALSE
4185;1993;59;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;436;555;991;436;555;991;INDEFINITE;101;101;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4186;1950;189;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1496;7720;7720;;7720;7720;INDEFINITE;2674;1689;FALSE;TRUE;TRUE;GELDERLAND;FALSE
4187;1981;88;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;964;948;1912;964;948;1912;INDEFINITE;619;619;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4188;1940;121;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;394;286;680;394;286;680;INDEFINITE;1031;1031;FALSE;TRUE;FALSE;ZUID-HOLLAND;FALSE
4189;1994;82;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1160;1131;2291;1160;1131;2291;INDEFINITE;805;805;FALSE;TRUE;TRUE;UTRECHT;FALSE
4190;2000;97;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1676;2364;4040;1624;1547;3171;INDEFINITE;1317;1317;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4191;2005;264;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1559;1355;2914;1559;1355;2914;INDEFINITE;792;792;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4192;1978;302;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2261;2456;4717;2261;2456;4717;INDEFINITE;2939;2939;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4193;1983;112;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;732;882;1614;732;882;1614;INDEFINITE;1125;1125;FALSE;TRUE;TRUE;UTRECHT;FALSE
4194;1904;186;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;18973;15362;34335;3010;2523;5533;3 YEARS;5022;666;FALSE;TRUE;TRUE;GRONINGEN;FALSE
4195;1978;85;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1315;927;2242;1315;927;2242;INDEFINITE;;;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4196;1988;160;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1140;955;2095;1140;955;2095;INDEFINITE;1544;1544;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4197;1995;138;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1469;1510;2979;1338;1526;2864;INDEFINITE;1787;1852;FALSE;TRUE;TRUE;UTRECHT;FALSE
4198;;;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;544;695;1239;544;695;1239;INDEFINITE;906;115;FALSE;TRUE;TRUE;;FALSE
4199;1987;81;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1302;1137;2439;1302;1137;2439;INDEFINITE;2506;2506;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4200;1896;67;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;125;117;242;125;117;242;INDEFINITE;685;685;FALSE;TRUE;TRUE;GRONINGEN;FALSE
4201;;;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1620;1871;3491;775;994;1769;4 YEARS;1369;1369;FALSE;TRUE;TRUE;LIMBURG;FALSE
4202;1981;120;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1399;1689;3088;1399;1689;3088;4 YEARS;1127;1127;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4203;1957;94;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;48;48;;48;48;INDEFINITE;5;5;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4204;1921;66;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1907;2629;4536;1907;2629;4536;3 YEARS;1625;1625;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4205;1987;122;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1143;1792;2935;1143;1792;2935;1 YEAR;1489;1489;FALSE;TRUE;TRUE;GELDERLAND;FALSE
4206;1939;94;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;674;505;1179;674;505;1179;INDEFINITE;1708;1708;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4207;1972;34;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;379;466;845;379;466;845;3 YEARS;;;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4208;2015;115;44;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1107;1824;2931;1107;1824;2931;INDEFINITE;;1378;FALSE;TRUE;TRUE;UTRECHT;FALSE
4209;1992;95;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1926;1862;3788;1926;1862;3788;3 YEARS;810;810;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4210;1960;73;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1523;1402;2925;1523;1402;2925;INDEFINITE;909;909;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4211;1999;70;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;680;948;1628;680;948;1628;INDEFINITE;509;509;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4212;1965;134;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1165;1284;2449;;2449;1820;FALSE;FALSE;TRUE;UTRECHT;FALSE
4213;1906;203;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;612;676;1288;554;701;1255;INDEFINITE;1968;2039;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4214;1999;83;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1327;1642;2969;1327;1642;2969;4 YEARS;753;753;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4215;;;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2034;2798;4832;2034;2798;4832;INDEFINITE;979;979;FALSE;TRUE;TRUE;;FALSE
4216;2003;115;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2386;2069;4455;2386;2069;4455;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4217;1956;51;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1452;879;2331;1452;879;2331;INDEFINITE;933;933;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4218;1967;85;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;828;754;1582;828;754;1582;INDEFINITE;19;19;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4219;1984;94;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1376;1613;2978;1137;1613;2750;INDEFINITE;61;61;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4220;1930;67;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;30;29;59;30;29;59;INDEFINITE;1152;1152;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
4221;1998;122;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2798;3183;5981;2798;3183;5981;1 YEAR;2156;2156;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4222;1954;72;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;853;1540;2393;853;1540;2393;3 YEARS;827;827;FALSE;TRUE;TRUE;GELDERLAND;FALSE
4223;1964;62;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;600;615;1215;600;615;1215;INDEFINITE;39;39;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4224;1982;147;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;960;1296;2256;960;1296;2256;4 YEARS;1533;1533;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
4225;1999;206;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2438;2894;5332;2438;2894;5332;4 YEARS;2443;2443;FALSE;TRUE;TRUE;UTRECHT;FALSE
4226;2002;177;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1137;960;2097;1137;960;2097;INDEFINITE;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
4227;1961;207;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1401;910;2311;1401;910;2311;INDEFINITE;266;266;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4228;1956;107;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;686;1117;1803;686;1117;1803;INDEFINITE;1803;1803;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4229;;;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1124;1398;2522;1124;1398;2522;INDEFINITE;2374;2374;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4230;;;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;204;204;;204;204;INDEFINITE;316;316;FALSE;TRUE;TRUE;;FALSE
4231;1929;98;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;851;1099;1950;851;1099;1950;INDEFINITE;1489;1489;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4232;1957;66;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1856;1980;3836;799;747;1546;1 YEAR;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
4233;1958;70;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;161;210;371;161;210;371;INDEFINITE;261;261;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4234;2005;81;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;451;728;1179;451;728;1179;INDEFINITE;446;446;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4235;1966;846;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;14223;26790;41013;14223;26790;41013;INDEFINITE;8177;8177;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4236;2004;227;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3486;3176;6662;3486;3176;6662;INDEFINITE;2043;2043;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4237;1948;68;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;823;2293;3116;823;2293;3116;INDEFINITE;2027;2027;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4238;1970;158;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;985;997;1982;985;997;1982;INDEFINITE;884;884;FALSE;FALSE;TRUE;UTRECHT;FALSE
4239;1976;180;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1023;1065;2088;1023;1065;2088;INDEFINITE;1438;1438;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
4240;1973;124;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1459;1696;3155;1459;1696;3155;INDEFINITE;1143;1143;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
4241;1909;92;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1438;1385;2823;1365;1378;2743;INDEFINITE;1011;1018;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4242;1993;73;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;12;116;128;12;116;128;INDEFINITE;1142;1142;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4243;1963;73;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1053;987;2040;1053;987;2040;3 YEARS;448;448;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4244;1938;163;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;965;965;;182;182;INDEFINITE;;;FALSE;FALSE;FALSE;ZUID-HOLLAND;FALSE
4245;2005;163;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2470;4000;6470;2470;4000;6470;4 YEARS;1287;1287;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4246;1984;116;32;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;2422;2188;4610;2422;2188;4610;3 YEARS;1916;1916;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4247;1981;89;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;348;341;689;348;341;689;INDEFINITE;26;26;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
4248;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;210;214;424;210;214;424;INDEFINITE;;;FALSE;TRUE;FALSE;NOORD-HOLLAND;FALSE
4249;1969;81;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;782;524;1306;782;524;1306;4 YEARS;208;208;FALSE;TRUE;TRUE;DRENTHE;FALSE
4250;1969;80;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1672;1382;3054;1672;1382;3054;INDEFINITE;7;7;FALSE;TRUE;TRUE;UTRECHT;FALSE
4251;2018;51;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;541;737;1278;541;737;1278;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
4252;1967;84;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1122;1386;2508;1122;1386;2508;INDEFINITE;418;418;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
4253;1933;247;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;886;870;1756;886;870;1756;INDEFINITE;2388;2388;FALSE;TRUE;TRUE;GRONINGEN;FALSE
